,time,lat,lon,rain,MEV,HMV,vr500,vws1,vws3
443,2.02206E+11,37.69,116.28,20.91,0.733197,375,0.620000297,9.6200285,12.942467
444,2.02206E+11,39.09,117.18,30.86,0.58299833,3375,0.229999961,2.4144518,5.8211713
445,2.02206E+11,39.26,118.56,20.46,0.9730528,1125,0.449999847,6.4806275,8.916769
446,2.02206E+11,39.63,116.78,23.57,0.8329925,2500,1.030000392,4.014424,8.2628765
447,2.02206E+11,38.51,115.52,21.24,0.376629,250,0.289999734,3.5644257,12.285902
448,2.02206E+11,37.93,117.12,20.26,1.6335674,125,0.919999846,7.1696706,13.303061
449,2.02206E+11,38.62,117.06,26.44,1.16164505,875,3.269999987,7.8157997,10.365731
450,2.02206E+11,38.4,117.28,20.05,0.60243045,1000,1.340000192,8.731104,10.744874
451,2.02206E+11,38.22,117.63,20.35,1.2786273,375,1.780000166,10.093451,12.653157
452,2.02206E+11,39.51,116.75,23.3,0.71971765,1875,0.319999701,2.1376655,4.330305
453,2.02206E+11,37.67,115.41,22.15,0.36385558,250,1.069999882,3.4805477,3.4650853
454,2.02206E+11,37.66,115.42,20.24,0.33332817,3625,0.789999845,3.7233016,3.7693686
455,2.02206E+11,38.35,117.29,20.22,1.19638906,250,1.460000291,6.49471,8.2042055
456,2.02206E+11,38.08,115.24,22.03,0.65370936,250,2.139999997,5.95511,6.018485
457,2.02206E+11,38.12,114.97,23,0.59214533,250,2.039999934,5.8504386,6.904109
458,2.02206E+11,38.18,116.2,27.7,1.2031211,625,2.129999688,7.1491575,7.4092326
459,2.02206E+11,38.19,116.2,27.42,1.3426527,375,2.549999626,7.8203015,7.5810685
460,2.02206E+11,38.39,116.33,28.6,1.0555766,250,1.479999977,10.142681,7.623442
461,2.02206E+11,38.39,116.3,25.63,1.0422129,250,1.619999413,10.912963,8.111277
462,2.02206E+11,38.42,116.26,22.39,0.9623973,375,2.229999984,11.087292,8.627053
463,2.02206E+11,37.55,116.47,25.07,1.0619265,2125,0.809999474,5.3393717,6.2487698
464,2.02206E+11,37.63,116.41,25.01,1.1200301,2125,0.620000355,6.0795207,7.5565696
465,2.02206E+11,37.59,115.65,20.43,1.20678975,250,1.01000024,7.2912617,4.767488
466,2.02206E+11,38.31,116.96,43.04,1.4598086,1875,0.590000127,9.92817,7.5246797
467,2.02206E+11,37.56,116.15,33.83,1.0387986,250,0.789999962,5.8253026,6.297501
468,2.02206E+11,37.57,116.16,28.99,1.0841249,250,0.559999957,5.948294,5.3141036
469,2.02206E+11,38.29,117,25.57,1.3748891,1875,0.479999289,7.0406814,5.4801397
470,2.02206E+11,38.33,117.1,23.54,1.1121755,250,0.449999992,5.974538,4.551297
471,2.02206E+11,38.08,117.13,22.43,0.9935689,1625,0.530000427,5.610318,3.6725585
472,2.02206E+11,37.82,116.69,28.19,0.6314147,1250,1.059999922,7.4128494,3.5738013
473,2.02206E+11,39.08,116.97,26.26,1.3768103,3875,0.3499999,5.387869,5.2212987
474,2.02206E+11,37.06,115.81,20.92,1.1727634,2500,0.919999613,4.359937,5.9756756
475,2.02206E+11,39.13,117.14,23.37,0.8316114,3875,0.300000189,5.5434794,5.4340878
476,2.02206E+11,36.96,115.75,26.76,1.2847847,250,0.780000235,4.151346,7.3082056
477,2.02206E+11,39.26,116.97,23.17,0.2816018,3875,0.400000223,6.7290564,6.381389
478,2.02206E+11,36.56,115,23.67,1.5754369,1375,1.659999834,8.141998,8.365599
479,2.02206E+11,36.64,115.16,28.22,1.2856294,1625,1.150000142,7.8772135,7.9939866
480,2.02206E+11,36.57,115.13,23.71,1.2916322,1625,1.350000151,8.1584425,9.029047
481,2.02206E+11,36.51,115.19,29.15,1.0103391,1625,1.309999963,9.119274,9.870807
482,2.02206E+11,36.37,115.15,26.07,1.0906677,1625,1.400000416,10.78214,10.559541
483,2.02206E+11,36.45,115.31,22.09,1.13849004,1375,1.12000003,9.760034,9.14143
484,2.02206E+11,36.36,115.3,27.13,0.9350566,1625,0.880000356,10.787252,9.456498
485,2.02206E+11,39.47,116.78,20.46,0.52216732,1750,1.12999964,7.90569,8.267429
486,2.02206E+11,37.99,116.83,27.68,0.7986613,125,0.920000137,2.796722,3.9957864
487,2.02206E+11,38,116.79,22.08,0.88427536,125,0.939999765,2.5941827,3.9936745
488,2.02206E+11,38,116.8,21.94,0.84890635,125,0.879999949,2.3903635,4.005635
489,2.02206E+11,39.33,116.43,32.02,1.01012694,250,1.439999789,8.025796,4.995018
490,2.02206E+11,39.37,116.53,32.49,0.6421666,250,1.430000295,7.7598476,4.228447
491,2.02206E+11,39.06,116.8,26.26,1.2546738,125,3.010000335,9.044094,4.513811
492,2.02206E+11,39.41,116.62,24.3,0.6303113,250,1.160000567,7.758694,3.4395993
493,2.02206E+11,39.13,116.95,34.78,0.875842,125,1.539999736,7.6101804,3.7974634
494,2.02206E+11,39.12,116.99,37.2,0.4565333,125,0.390000117,7.1906524,3.7934413
495,2.02206E+11,39.18,117.05,21.1,0.4305158,125,0.360000122,6.947315,4.138809
496,2.02206E+11,39.26,117.09,26.56,0.31982177,1125,0.470000261,6.783158,4.168778
497,2.02206E+11,39.25,117.09,28.49,0.37876238,1000,0.490000239,6.696206,4.6855345
498,2.02206E+11,37.97,115.01,27.65,0.68640096,2500,0.330000097,4.0734873,5.4481483
499,2.02206E+11,37.97,115.02,24.82,0.678855,2500,0.369999994,4.026663,5.287763
500,2.02206E+11,38.01,115.12,26.02,0.6859998,2500,0.290000084,3.6003492,5.3074846
501,2.02206E+11,38,115.35,22.62,0.5831141,2500,0.359999889,4.2799916,5.8985763
502,2.02206E+11,38.01,115.46,21.44,0.4814359,2500,0.430000306,4.311874,6.243443
503,2.02206E+11,37.97,115.53,26.09,0.53891825,2500,0.509999983,4.367903,6.4279757
504,2.02206E+11,38.09,115.46,26.9,0.35532965,2500,0.319999934,4.3127136,6.396429
505,2.02206E+11,38.01,115.55,26.85,0.49589133,2500,0.290000316,4.5837502,6.7359295
506,2.02206E+11,38.05,115.69,26.39,0.44424592,2500,0.299999956,4.505447,6.5044775
507,2.02206E+11,37.99,115.85,20.63,0.5470429,125,0.679999823,4.681422,6.8752356
508,2.02206E+11,37.99,115.92,25.24,0.4478415,125,0.809999881,5.415829,7.5506296
509,2.02206E+11,37.63,115.65,30.17,0.86273685,125,0.280000037,4.675449,7.499894
510,2.02206E+11,37.64,115.69,29.1,0.83209365,0,0.290000229,4.685913,7.320328
511,2.02206E+11,38.34,115.96,29.56,0.52761083,375,1.010000007,5.4285774,8.263048
512,2.02206E+11,38.07,116.16,32.72,1.02460166,250,3.369999817,6.2025137,8.213076
513,2.02206E+11,38.07,116.17,35.3,1.01329024,250,4.209999926,6.347353,8.628151
514,2.02206E+11,38.04,116.27,33.64,1.3660429,250,5.080000497,6.751287,9.502453
515,2.02206E+11,37.39,116.02,34.91,2.0121869,875,8.030000143,5.32592,10.280259
516,2.02206E+11,37.43,116.07,35.06,1.9952009,1000,6.520000286,5.20608,9.5018835
517,2.02206E+11,38.39,116.3,38.1,0.9742718,3875,1.379999681,7.342589,8.62928
518,2.02206E+11,38.16,116.45,41.54,1.00207944,500,4.250000231,6.6160083,9.511732
519,2.02206E+11,38.24,116.55,33.41,1.3093861,250,5.179999862,7.3800163,10.095123
520,2.02206E+11,38.26,116.65,40.66,1.5027892,250,6.200000178,8.596829,10.490189
521,2.02206E+11,38.27,116.75,30.63,1.4596968,250,5.190000404,8.457233,9.817223
522,2.02206E+11,38.33,116.72,33.98,0.97790224,250,1.680000219,8.246718,9.657995
523,2.02206E+11,38.13,116.83,28.96,0.86346976,250,3.090000246,7.812844,10.502734
524,2.02206E+11,38,116.88,23.14,0.7070252,250,2.110000001,6.8558455,10.694824
525,2.02206E+11,38.01,116.96,23.9,1.0855252,250,2.320000203,6.8181295,10.95546
526,2.02206E+11,38.02,116.98,25.4,1.18470736,250,2.850000281,7.432457,11.682996
527,2.02206E+11,38.03,117.05,26.98,1.2947687,250,2.680000151,7.8261924,11.261534
528,2.02206E+11,37.97,117.11,40.11,1.123456,250,1.900000032,8.087315,10.87603
529,2.02206E+11,37.88,117.18,35.32,1.4776476,250,1.710000332,7.41283,10.488453
530,2.02206E+11,37.88,117.33,37.99,1.3940089,250,2.309999894,7.008503,9.8901
531,2.02206E+11,37.81,117.42,25.53,1.6608117,250,2.909999806,6.999536,10.061665
532,2.02206E+11,37.98,117.32,20.18,0.65756336,3875,2.399999416,6.9035573,12.836593
533,2.02206E+11,37.93,117.51,26.25,0.9360711,250,0.679999823,6.1723475,11.3118305
534,2.02206E+11,37.95,114.91,22.15,0.9454034,2625,0.789999729,4.0917587,5.332594
535,2.02206E+11,39.27,118.24,22.59,1.4960881,1000,1.779999933,4.2785845,7.259089
536,2.02206E+11,38.36,117.17,20.35,0.12827052,500,1.350000151,4.081532,6.319287
537,2.02206E+11,38.41,117.14,21.04,0.23321249,1875,1.099999645,3.822488,5.6427784
538,2.02206E+11,37.9,116.9,27.7,0.44742486,625,1.080000191,3.699357,8.663855
539,2.02206E+11,37.9,116.9,28.09,0.46712703,750,1.090000034,3.5598857,8.358201
540,2.02206E+11,39.03,117.69,23.6,0.86117434,1125,0.779999711,4.5956273,7.474967
541,2.02206E+11,38.06,115.56,20.07,0.7139385,1125,0.389999856,3.677777,4.2405276
542,2.02206E+11,37.98,115.57,20.11,0.7180896,2875,0.440000062,3.751106,4.248004
543,2.02206E+11,36.4,115.17,36.67,0.20111878,125,0.529999961,3.0846303,5.1478524
544,2.02206E+11,38.82,117.01,21.31,0.46487792,3875,1.31000008,2.6623626,3.5555468
545,2.02206E+11,38.98,116.99,23.05,0.4336754,3000,0.939999998,2.695469,2.920362
546,2.02206E+11,38.28,117.25,21.25,0.35586203,2500,0.970000168,3.4107072,5.141296
547,2.02206E+11,38.54,116.19,20.02,0.47080357,3500,0.909999944,2.568068,3.2429135
548,2.02206E+11,38.24,116.71,20.31,0.4426025,875,1.760000247,3.762244,4.8544755
549,2.02206E+11,38.56,116.21,20.45,0.3396937,3500,1.090000151,2.7080379,3.5262742
550,2.02206E+11,38.54,116.02,31.93,0.35970836,375,3.420000663,3.5347595,3.351237
551,2.02206E+11,37.67,116.66,29.7,0.6484627,3500,1.600000425,4.0789185,5.318914
552,2.02206E+11,38.13,116.75,31.97,0.5416843,3875,1.779999817,4.00395,5.0557437
553,2.02206E+11,38.02,116.47,22.77,0.9557887,1125,1.740000211,4.425909,4.599681
554,2.02206E+11,38,116.29,29.15,1.1493924,1125,1.669999911,3.9583623,4.9659047
555,2.02206E+11,37.92,116,20.25,1.4278268,1000,2.089999849,4.26102,5.5715795
556,2.02206E+11,38.17,114.91,25.23,0.20714091,3125,0.560000422,5.8643627,5.0469337
557,2.02206E+11,39.5,116.84,21.25,0.7538868,3000,0.779999944,3.5596578,4.064985
558,2.02206E+11,39.41,116.93,20.42,0.945357,3000,0.429999898,2.949061,3.8290403
559,2.02206E+11,39.25,116.83,25.32,0.7449095,3000,0.739999814,2.5789592,3.6013663
560,2.02206E+11,39.3,116.85,20.53,0.68777445,3000,0.570000266,2.6110864,3.806326
561,2.02206E+11,39.26,116.71,25.29,0.7314455,2875,0.920000195,3.0820482,4.1383986
562,2.02206E+11,39.23,116.63,22.77,0.7395625,2500,0.829999568,2.8487563,4.0418563
563,2.02206E+11,39.2,117.84,22.95,0.6503838,1500,2.439999953,4.2950726,3.350231
564,2.02206E+11,39.48,116.7,26.44,0.59616916,3000,0.399999844,3.8480935,3.9031076
565,2.02207E+11,38.99,118.16,22.46,2.1855021,3500,1.579999924,3.8850603,4.3497267
566,2.02207E+11,38.99,118.16,23.16,1.10765395,250,2.809999976,3.519979,3.9291847
567,2.02207E+11,38.97,118.46,20.5,1.8107172,375,2.799999667,5.385532,5.5699553
568,2.02207E+11,38.35,117.34,24.39,0.51058603,250,1.289999927,3.5214465,6.39787
569,2.02207E+11,39.55,117.31,24.35,0.8168049,3875,0.820000016,3.3382895,4.08178
570,2.02207E+11,38.3,116.99,20.96,0.52688552,125,1.210000017,3.7244697,7.033037
571,2.02207E+11,38.29,116.99,26.91,0.5801049,125,1.23999978,3.8572462,7.249925
572,2.02207E+11,36.93,115.51,20.36,0,0,0.980000128,3.353393,3.3435147
573,2.02207E+11,37.05,115.47,24.77,0.030627664,0,0.760000141,3.4850059,3.390942
574,2.02207E+11,38.73,117.05,22.84,0.033625242,3875,0.609999872,5.9227195,9.3094015
575,2.02207E+11,37.73,114.99,23.61,0.5510474,125,1.339999959,6.7693563,4.935456
576,2.02207E+11,37.78,116.11,20.52,0.22616798,125,0.739999989,4.5139785,6.124808
577,2.02207E+11,37.59,115.62,30.32,0.5500096,1500,0.540000095,5.9653754,9.443774
578,2.02207E+11,37.67,115.61,24.55,0.5871147,1375,0.350000104,5.5982485,10.080377
579,2.02207E+11,37.96,115.67,21.23,0.33046563,1500,0.260000059,5.42289,10.448388
580,2.02207E+11,37.89,116.41,21.99,0.3474789,250,1.660000067,5.1381016,7.6116014
581,2.02207E+11,38.08,116.18,23.73,0.2662166,0,1.099999878,4.7601967,7.6191607
582,2.02207E+11,38.18,116.27,23.73,0.42431617,0,1.299999771,4.513139,7.841521
583,2.02207E+11,38.28,116.3,31.95,0.52348674,0,1.460000058,4.9248414,8.591647
584,2.02207E+11,38.94,117.35,30.24,1.151248,125,3.229999449,5.1989827,6.604367
585,2.02207E+11,38.4,116.29,29.48,0.36049143,0,1.420000102,5.1830244,7.680616
586,2.02207E+11,38.95,117.4,25.7,0.7301995,250,2.289999975,5.464259,6.4652305
587,2.02207E+11,38.86,117.37,23.51,0.8033602,250,1.760000014,5.0585318,5.8348355
588,2.02207E+11,39.09,116.98,29.05,0.90618036,250,1.440000022,4.6850333,8.399988
589,2.02207E+11,38.96,117.48,22.42,0.75335825,250,1.629999839,6.960526,7.1417503
590,2.02207E+11,38.95,117.5,23.78,0.68887,250,1.280000317,7.3731923,7.570693
591,2.02207E+11,39.07,117.08,27.63,1.02194754,250,1.430000062,6.6672897,8.465739
592,2.02207E+11,38.97,117.56,25.96,1.0048223,250,1.630000072,8.057215,8.609097
593,2.02207E+11,39.51,117.3,23.03,0.60273913,1375,2.350000432,4.9063683,7.7747273
594,2.02207E+11,39.43,117.26,26.03,0.5415455,1250,2.109999768,4.9176097,7.21715
595,2.02207E+11,39.55,117.49,26.77,0.56623972,750,1.660000067,6.1753526,6.8945646
596,2.02207E+11,36.69,114.91,23.9,1.0332972,875,1.099999878,2.738446,11.158437
597,2.02207E+11,36.8,115.02,21.21,0.8052429,1000,0.570000673,3.2558007,10.663462
598,2.02207E+11,37.36,115.44,27.17,0.24578918,3125,0.540000212,2.8009605,6.5321307
599,2.02207E+11,37.67,115.42,22.54,0.32490647,3000,0.5100001,3.1530259,6.423322
600,2.02207E+11,36.29,115.38,29.03,0.1311755,3875,0.2900002,7.7948213,7.3977947
601,2.02207E+11,37.99,115.84,22.66,0.59300182,1500,2.929999726,11.747549,9.136388
602,2.02207E+11,38.06,115.92,24.1,0.7848964,1500,3.929999657,12.02351,9.600064
603,2.02207E+11,38.94,116.13,23.78,0.6904055,3875,1.069999882,8.850762,10.283479
604,2.02207E+11,38.36,116.56,26.05,0.6018364,250,0.450000167,8.797007,9.922314
605,2.02207E+11,39.09,116.33,24.93,0.6130898,3875,0.830000266,8.075989,9.885334
606,2.02207E+11,39.16,116.65,25.22,0.43602096,3500,0.760000257,7.1912766,9.403385
607,2.02207E+11,39.2,116.71,29.6,0.37444544,1750,0.989999739,7.6317267,9.094481
608,2.02207E+11,38.15,116.82,27.12,0.53947766,375,1.19000033,5.7759914,9.593148
609,2.02207E+11,39.2,116.78,27.4,0.6433432,3875,0.659999845,7.224398,9.024122
610,2.02207E+11,39.17,116.56,21.26,0.7685699,3500,0.719999662,7.715908,9.572362
611,2.02207E+11,39.32,117.09,24.09,0.8712202,3875,0.940000056,6.9225793,9.636411
612,2.02207E+11,38.98,117.7,20.71,1.04714716,0,1.740000211,5.0561066,8.260392
613,2.02207E+11,37.5,115.24,26.23,0.6549168,125,2.949999878,6.326115,6.022019
614,2.02207E+11,39.06,116.11,28.58,0.27728483,250,1.070000115,3.4255214,3.2583222
615,2.02207E+11,37.68,115.04,30.09,1.0073839,250,2.730000066,7.377302,7.8794656
616,2.02207E+11,37.81,115.11,27.64,1.443625,375,3.539999947,7.6182275,8.318985
617,2.02207E+11,37.39,115.56,29.54,0.76845026,125,2.549999626,5.710959,7.6922417
618,2.02207E+11,38.19,115.62,21.92,0.870819,250,1.500000013,5.4954743,6.3890758
619,2.02207E+11,37.84,116.16,27.28,0.5953204,375,1.809999812,4.2931466,5.3497705
620,2.02207E+11,37.78,116.21,25.98,0.6424752,375,2.320000203,4.3529634,5.806013
621,2.02207E+11,38.33,115.8,27.28,0.6889201,250,2.469999716,5.0888925,6.3426156
622,2.02207E+11,38.37,115.37,20.08,0.6804097,250,2.05000001,4.9580817,9.610838
623,2.02207E+11,38.44,115.75,27.5,0.8708423,875,1.719999942,4.7794404,7.6473713
624,2.02207E+11,38.49,115.71,30.52,0.9201303,250,2.110000234,5.205195,8.845309
625,2.02207E+11,38.6,115.87,33.84,1.0263454,250,2.410000423,5.406361,8.542516
626,2.02207E+11,38.6,115.88,23.77,1.05616295,125,1.900000148,5.250477,8.716873
627,2.02207E+11,37.15,115.29,22.47,0.7560202,3875,1.890000072,5.4583344,9.4979515
628,2.02207E+11,37.17,115.32,23.97,0.82686616,3875,2.160000149,5.566702,9.607961
629,2.02207E+11,38.61,116.38,29.83,1.17715754,750,1.349999919,6.2678013,8.018824
630,2.02207E+11,37.54,115.58,26.83,0.88816785,375,1.40999991,4.981581,8.725818
631,2.02207E+11,38.52,116.51,22.57,1.4101654,250,2.059999853,7.504463,8.5888605
632,2.02207E+11,38.72,116.55,21.45,1.251954,375,2.379999729,7.435277,8.528368
633,2.02207E+11,38.47,116.91,22.87,2.0299834,250,2.029999858,9.108124,7.9985175
634,2.02207E+11,38.74,116.57,22.53,1.3097566,375,1.330000116,7.5675297,8.718309
635,2.02207E+11,38.03,117.17,27.79,1.0936769,250,2.009999938,5.621696,8.5226755
636,2.02207E+11,39.45,117.29,28.64,1.6374947,3875,1.309999963,5.1123075,7.475628
637,2.02207E+11,39.03,117.73,22.96,2.6216466,250,1.97999971,6.320256,7.8573375
638,2.02207E+11,38.51,115.66,20.53,0.23623319,3500,0.369999907,5.3991103,10.314817
639,2.02207E+11,37.3,114.99,20.11,0.42711315,2125,0.580000284,11.162508,12.950219
640,2.02207E+11,36.95,115.32,22.35,1.2923923,250,1.829999965,18.808462,13.942693
641,2.02207E+11,36.76,115.8,20.83,1.880622,3500,0.580000225,17.300097,11.687689
642,2.02207E+11,36.86,115.54,25.6,2.1038539,3000,0.750000007,18.631329,11.325978
643,2.02207E+11,37.59,115.64,23.46,1.1701091,625,1.01000024,15.333793,14.273871
644,2.02207E+11,37.14,115.71,24.42,1.6423054,3000,0.359999656,17.316013,13.62721
645,2.02207E+11,37.36,116.05,24.87,1.3604877,3500,0.629999849,15.185368,16.131235
646,2.02207E+11,37.68,115.85,24.7,1.2476719,625,1.319999923,10.922709,16.651058
647,2.02207E+11,37.68,115.85,26.72,1.3463561,500,1.180000021,10.057653,16.157646
648,2.02207E+11,37.49,116.48,22.69,0.9574862,3875,0.680000754,10.1894865,18.908283
649,2.02207E+11,37.84,117.37,21.11,0.90398134,250,1.530000009,9.456262,17.519997
650,2.02207E+11,37.9,116.2,27.8,1.7939278,1875,0.450000283,10.894111,19.440432
651,2.02207E+11,38.22,116.92,20.24,2.1135181,1750,1.009999774,6.426427,18.656261
652,2.02207E+11,38.1,116.02,20.06,0.3053277,875,0.290000433,3.3379972,2.2085383
653,2.02207E+11,38.07,117.46,21.92,0.9090776,500,1.200000057,3.4591093,4.9589405
654,2.02207E+11,38.53,117.62,20.03,0.4302535,375,0.260000117,2.278264,3.7805715
655,2.02207E+11,37.85,115.3,24.26,0.885614,3625,0.440000353,5.9670515,12.782961
656,2.02207E+11,38.8,116.06,22.18,0.68655914,375,0.460000068,4.012673,11.778446
657,2.02207E+11,37.44,115.65,24.71,0.11626095,3875,0.180000308,6.8466587,4.862222
658,2.02207E+11,38.26,115.59,20.03,0.54061955,500,0.420000317,6.035135,2.1781263
659,2.02207E+11,37.84,115.64,22.31,0.38115042,375,0.510000216,8.554351,3.5398095
660,2.02207E+11,37.32,115.55,24.41,0.36715403,500,0.400000106,9.985794,12.631869
661,2.02207E+11,37.14,115.86,23.47,0.19653562,500,0.320000167,9.784727,11.186196
662,2.02207E+11,37.51,115.77,20.73,0.57969995,625,0.670000212,7.9237347,7.8971195
663,2.02207E+11,37.43,115.77,21.02,0.90948255,625,0.719999778,8.768721,7.370035
664,2.02207E+11,37.45,115.81,27.59,0.93664974,625,0.750000239,8.937648,6.977506
665,2.02207E+11,37.55,115.89,20.72,1.0208402,750,0.79999998,8.991195,6.9426284
666,2.02207E+11,37.55,115.8,22.34,1.1485243,750,0.710000168,9.700974,7.231335
667,2.02207E+11,37.52,115.82,20.34,1.12450136,625,0.859999447,9.891704,7.5162654
668,2.02207E+11,37.58,115.64,35.07,1.5596929,1750,0.720000011,8.8259735,6.614048
669,2.02207E+11,37.53,115.77,26.6,1.2437753,2500,0.489999773,8.65566,6.0137095
670,2.02207E+11,37.51,115.77,41.4,1.3246789,2500,0.589999661,8.370478,5.9293804
671,2.02207E+11,39.18,117.35,20.53,0.9245168,375,0.539999921,2.6062958,6.3862863
672,2.02207E+11,39.23,117.19,20.97,0.7385479,375,0.589999894,3.539007,7.8559923
673,2.02207E+11,39.3,117.22,28.82,0.80976424,375,0.670000212,3.4014974,7.260794
674,2.02207E+11,39.18,117.23,31.18,0.534744,125,0.380000129,2.830609,10.203891
675,2.02207E+11,39.14,117.21,28.34,0.60150847,125,0.349999842,2.6375747,10.062346
676,2.02207E+11,39.2,117.17,25.09,0.48494272,125,0.340000057,2.5029738,9.789729
677,2.02207E+11,39.25,117.35,20.79,0.44200842,125,0.310000119,1.9053036,9.38184
678,2.02207E+11,39.25,117.35,23.77,0.38255854,125,0.309999887,1.8900847,9.416354
679,2.02207E+11,39.53,117.15,20.12,0.36163343,125,0.260000204,2.463426,8.989721
680,2.02207E+11,39.26,117.45,20.24,0.40513485,3500,0.250000128,2.0934765,9.672494
681,2.02207E+11,38.61,116.62,22.43,0.6579761,3500,0.289999967,3.1527722,2.1173
682,2.02207E+11,39.58,116.61,24.28,0.9797037,375,0.390000117,2.5012808,5.4729743
683,2.02207E+11,39.56,116.63,31.06,1.0407893,375,0.400000339,2.4652982,5.2168317
684,2.02207E+11,39.51,116.65,26.71,1.1129471,375,0.56000019,2.4448657,4.645851
685,2.02207E+11,39.5,116.61,23.82,1.0799236,375,0.549999706,2.4337566,4.4287286
686,2.02207E+11,39.19,116.95,25.64,0,0,0.180000192,3.0290842,3.0688295
687,2.02207E+11,39.18,116.94,20.93,0.017399007,0,0.210000158,3.1943498,3.2346663
688,2.02207E+11,39.21,116.7,21.9,0,0,0.290000055,3.5774229,3.4963179
689,2.02207E+11,39.19,116.73,22.24,0,0,0.250000128,3.720385,3.2827675
690,2.02207E+11,37.89,115.32,27.75,0.8308012,250,0.560000248,7.8212543,10.241966
691,2.02207E+11,38.32,115.6,25.87,0.84502906,3875,0.499999966,7.1733994,10.165535
692,2.02207E+11,38.35,115.67,26.54,0.7424559,500,0.550000288,6.812179,10.605293
693,2.02207E+11,37.2,115.41,24.19,0.7396281,500,0.760001189,6.151351,10.432691
694,2.02207E+11,37.57,115.74,21.47,2.9989623,625,1.529999776,6.5947695,9.375615
695,2.02207E+11,38.13,115.38,26.75,1.7934224,2125,0.560000888,8.654732,8.101713
696,2.02207E+11,38.2,115.53,23.11,2.1064389,2125,0.530000194,9.155621,8.418696
697,2.02207E+11,38.2,115.62,24.76,2.3031441,2125,0.560000888,9.206873,9.038566
698,2.02207E+11,38.22,115.7,24,2.2279656,2125,0.330000388,9.205221,9.281786
699,2.02207E+11,38.27,115.72,22.28,2.0414413,2125,0.299999432,8.8632145,9.366673
700,2.02207E+11,38.32,115.62,30.88,1.0630378,2500,0.780000701,7.359911,8.18592
701,2.02207E+11,38.32,115.62,21.68,1.1195247,2500,0.970000285,7.497145,8.220273
702,2.02207E+11,38.26,115.6,23.01,1.2495003,2500,0.850000128,7.6809645,7.628554
703,2.02207E+11,38.18,115.61,25.35,1.6138151,2500,0.760000723,7.9970856,7.4587116
704,2.02207E+11,38.2,115.62,24.4,1.581976,2500,0.670000096,7.9412637,7.4839272
705,2.02207E+11,38.16,115.59,22.91,1.7695074,2500,0.579999469,8.199729,6.925291
706,2.02207E+11,38.25,115.7,24.16,1.08660926,3000,0.330000388,7.614516,7.9147506
707,2.02207E+11,38.26,115.75,21.97,0.95564596,3500,0.290000433,7.4504476,8.156022
708,2.02207E+11,38.21,115.81,26.45,1.03306586,3875,0.350000395,7.6212416,8.513978
709,2.02207E+11,38.17,115.84,23.53,1.2950657,3875,0.520000001,7.702676,8.495629
710,2.02207E+11,37.89,115.52,21.3,2.6054282,2500,0.900000101,9.106676,6.7578573
711,2.02207E+11,37.9,115.52,21.95,2.5947028,2625,1.000000047,9.07719,6.722789
712,2.02207E+11,38.22,116,21.47,1.7472048,3500,0.260000234,6.1105456,7.9211326
713,2.02207E+11,37.21,115.86,20.38,1.1643763,2500,0.739999756,5.7679935,9.88577
714,2.02207E+11,38.1,116.12,22.74,1.5755565,2500,0.459999574,6.4194794,6.6211157
715,2.02207E+11,38.09,116.11,22.34,1.5713977,2500,0.410000328,6.1605372,6.3256907
716,2.02207E+11,37.66,116.67,20.44,1.0826936,3875,0.440000178,4.3526516,10.128947
717,2.02207E+11,38.67,117.65,20.8,1.389823,500,0.680000114,3.7258058,9.938151
718,2.02207E+11,37.85,117.28,20.72,1.6868369,3875,0.440000062,4.1763783,13.789939
719,2.02207E+11,37.86,117.25,21.45,1.7352456,3875,0.520000001,4.26695,13.40275
720,2.02207E+11,37.53,116.55,21.65,0.8792562,500,0.590000651,5.118394,5.8861766
721,2.02207E+11,38.32,117.72,21.78,1.4100074,375,0.730000029,3.3923788,10.777605
722,2.02208E+11,37.88,117.35,21.79,1.5727442,3875,0.739999989,4.088356,13.439108
723,2.02208E+11,37.82,116.89,20.03,1.465962,3500,0.690000074,4.9093127,8.520464
724,2.02208E+11,37.89,117.55,20.69,1.1790981,3875,0.719999953,3.6526155,12.100939
725,2.02208E+11,38.3,118.1,20.24,1.7063152,3875,3.019999946,4.307421,14.027737
726,2.02208E+11,37.35,115.73,26.01,0.5007908,2625,0.079999925,2.4603026,2.3833032
727,2.02208E+11,37.35,115.73,31.49,0.50429764,2625,0.079999925,2.4264765,2.2274544
728,2.02208E+11,39.27,116.71,24.6,0.23932333,500,1.69999979,3.8298922,5.297918
729,2.02208E+11,39.27,116.46,31.86,0.46263256,500,1.840000041,2.9323254,5.84436
730,2.02208E+11,39.13,116.86,22.22,0.369083,500,1.380000147,4.3021936,5.4451804
731,2.02208E+11,39.18,116.91,24.66,0.332954,500,0.609999988,4.313345,5.5431523
732,2.02208E+11,38.65,117.11,21.19,0.8003511,375,0.540000095,1.5314696,2.0377765
733,2.02208E+11,39,117.51,22.2,0.44216275,375,1.059999922,1.6171348,2.4259253
734,2.02208E+11,39.01,117.57,22.44,0.28287874,750,1.219999976,2.0853937,2.8142757
735,2.02208E+11,39.07,117.54,24.58,0.33366767,750,2.089999616,3.0147371,3.3860724
736,2.02208E+11,38.6,117.61,20.43,0,0,0.82000019,1.8002781,3.1221938
737,2.02208E+11,38.93,118.53,27.33,0.4155858,750,1.87999988,3.3561904,6.252924
738,2.02208E+11,38.85,118.58,20.12,0.7265846,375,1.850000001,3.397601,7.1893687
